,text
1180,HS2 ? Phase 1 is the crucial 1st step. 🤔 phase 2???\n“Not so far down the track it can’t be cancelled “ 👍🏻\n#MDC19 #HS2 #networking #conference https://t.co/maabT5yklp
1181,"You can catch Professor @KimberleyScharf on today's BBC Breakfast, she explains what #HS2 means for productivity and connectivity across regions, and who it's benefiting. 🚄 Listen from 2:53:00: https://t.co/aTWQMIBy0N"
1182,HS2 boss: Business case for Northern extension is 'clear' | @scoopit https://t.co/mM8G9aGEO0 #HS2 #Northernextension #productivity #productivecapacity #potentialgrowth #costbenefitanalysis
1183,We agree with @MayorofGM and @MetroMayorSteve on setting out the vital northern economic case for #HS2. https://t.co/MwVOmCBPhb
1184,#HS2 #marr I suppose with trains pulling in from China 🇨🇳 the rail cargo network is going to take polluting trucks off the roads so I high speed rail network that frees up more track to freight is an inevitability.#climatechange @brexitparty_uk @Nigel_Farage
1185,"Well that burst of PR from @NP_Partnership etc al about #HS2 appears short-lived. Have been watching @BBCNews for the past hour and absolutely nothing mentioned, not even in the business section."
1187,Finally we are regaining some sense! @yorkshirepost at last  setting out the David Davis proposals that will make a real different to #Leeds and #Yorkshire creates more jobs than #hs2 and benefits far quicker and wider! #NorthernPowerhouse https://t.co/wr7PQuBg3d
1188,"#RT @tradegovuk: RT @transportgovuk: #HS2 is supporting 9,000 jobs around the country. \n \nWe chatted with Lois, a rail apprentice @WSP_UK who is working hard to deliver @hs2ltd https://t.co/GnMgm8FRe9 👩🏼‍🔧🚆\n \n#IndustrialStrategy #FireItUp #HS2AllTheWay https://t.co/rycWoH14Dm"
1194,Brilliant to welcome @bbc5live to our HQ at Salem Chapel today - listen in between 4-5pm to find out why Founder Prof. @adam_beau and the team are avid supporters of #HS2 in an interview with our #MD Andy https://t.co/y6m8SjBphV https://t.co/atQpZMm237
1196,#HumanJam is less than a week away! Here's your chance to see our very own @mrbrianlogan perform on the CPT stage (how many AD's do THAT?!) telling the stories of the people of #Camden that #HS2 has forgotten about (living and dead!).\n\nMay 7-25\nhttps://t.co/xylH2SlD03 https://t.co/QV3s66o8MN
1202,"Tom is #OnBoard. \n\nHe works for @HattonTraffic in Newcastle, a family owned SME. Winning a contract on #HS2 has enabled them to build a depot in Wembley and employ local people who were previously unemployed. There are now 9,000 people working on HS2: https://t.co/GoRibQfos2 https://t.co/mAFNbBNUsM"
1204,Train delayed because of “speed restrictions due to high track temperatures”! Really? With a high of 18C today? Wow. Here’s hoping #HS2 🚅 will be more tolerant... 🤣 #TrainDelay #Ridiculous
1206,"With my background as a Rail Expert/Transport consultant, I'd say it's his empathy with the UK rail industry. With his level of competence, he'd seamlessly slip into any one of our great infrastructure projects like #crossrail or #HS2\n\nhttps://t.co/sysbkvJp6E"
1210,"#HS2 is supporting 9,000 jobs around the country. \n \nWe chatted with Lois, a rail apprentice @WSP_UK who is working hard to deliver @hs2ltd https://t.co/XV8cLSSVdr 👩🏼‍🔧🚆\n \n#IndustrialStrategy #FireItUp #HS2AllTheWay https://t.co/8nt6DTR0Q4"
1212,#HS2 &gt; Here we set out alternative policy priorities to boost northern cities' prosperity. \n\n- Increase cities' density\n- Manage congestion \n- Improve access to skilled workers \n- Devolve power to metro mayors \n\nRead more: https://t.co/w8zRkKykHz https://t.co/w8zRkKykHz
1213,"As much as it has been dogged with controversy, HS2 has provided many with employment: https://t.co/2r5GmdzGLj View our #construction roles here: https://t.co/Xnv5BFGScp #hiring #recruiting #jobs #jobsearch #HS2"
1215,"A House of Lords report is calling for a re-think of #HS2, which will bring a high speed rail link to Yorkshire. It says investment's needed in the north of England, but the costs of HS2 are out of control. https://t.co/t9dKmAFrJb"
1217,John O'Connell: There are so many better ways of spending £50 billion than on HS2. Here are some of them. | Conservative Home https://t.co/13q7mNsdBF #HS2
1218,if #LT1 and #HS2 will be released on the same date this year.. \n\nYOUR LAST SAVED MEME WILL BE YOUR SNATCHED WIG!
1219,"So the government thinks it can pull the wool by taking away the cost argument. But wait, this 'essential' infrastructure will belong to the Chinese government. #hs2\n\nAfter Huawei, Government turns to China for HS2 line ' | via @telegraph https://t.co/OszbjYIk0Z"
1220,Excavating architecture from nearly 200 years ago 😯\n@BBCBenThompson at the site of the new HS2 station in Birmingham 🚅\n\n#HS2 #Architecture #Train https://t.co/A2PXF6QRHO
1221,Champion business and stop uncertainty over #HS2 and #NorthernPowerhouseRail - direct plea tonight from @cbicarolyn to #ToryLeadership contenders https://t.co/oD6GscEVIc @JayMitchinson @IanDayPix @NP_Partnership @henrimurison @DanielCochlin @CBItweets #Brexit #Yorkshire #jobs
1222,Keeping Europe’s largest rail project on track.\n\nProfessor Naomi Brookes tells @BBCBreakfast how mega engineering schemes such as #HS2 can be built despite the uncertainties that surround them.\n\nOn BBC iPlayer at 46:30 and 2:52:00 https://t.co/pZFsVFbTSB https://t.co/NnewuNmcH2
1223,"Weekly Wrap | A new scheme that combines #HS2 and #NorthernPowerhouse rail, dubbed #HS2North has been mooted by consultants including former #HS2 #engineers \n\nhttps://t.co/p6bGNxZdNX"
1225,Grayling hits nail on the head: business leaders and politicians are the only people who want #hs2 to go ahead.\n\nChris Grayling warns Tory leadership hopefuls not to scrap HS2 https://t.co/6u41fXQNqc
1227,Turn on @SkyNews now as @henrimurison joins @adamboultonSKY to discuss why businesses in the #NorthernPowerhouse are backing #HS2 and #NorthernPowerhouseRail. Cancelling either project would be a betrayal to the cause of rebalancing our country. https://t.co/cvU6Z5T0ae
1232,Excavating architecture from nearly 200 years ago 😯\n@BBCBenThompson at the site of the new HS2 station in Birmingham 🚅\n\n#HS2 #Architecture #Train https://t.co/yq3zRkPJRh
1233,"Before I talk to you @flupton, I just want to ask; would saying that today is all about the fact that #HS2 supporters are ""bricking it"" be a suitable phrase to use on @BBCCovWarks at 5 in the afternoon?"
1234,Black Country Chamber Chief Executive @Corin_BCCC has joined over 100 other business leaders in call for supporting #HS2 line to be built in full. \nRead more 👉 https://t.co/zeRqtx2fXt https://t.co/Uac8dkpmWH
1237,"This 👇when thousands of schools across the country are having to make deep unpalatable cuts. But anything to do with #HS2 gets the go-ahead.\n\nOh, but wait a minute, the National College of High Speed Rail is dropping the last 3 words from its title due to poor uptake... https://t.co/CA7cqbEGbW"
1240,"Perhaps consider ditching that ridiculously expensive project #HS2 that very few want?\n\nJust think how much you could improve and, maybe, extend the current network.\n\n#StopHS2, that's the sort of #BigChanges we could welcome. https://t.co/Pf6BEtzkYK"
1241,"Off to #Preston this morning 🚊: wonderful to see the #NorthernPowerhouse in action. 2 coaches 96 miles 2 hrs 40 ⚡️\n\nYork to London 172 miles, less than 2 hrs. Obvs not fast enough so we need #HS2 \n\nOne bonus tho: @northernassist have new rolling stock with no power sockets 🙄"
1244,"While Britain dithers, others do.\n\nEnough prevarication. Let’s get on w/ #HS2, #NorthernPowerhouseRail, #5G #HeathrowExpansion &amp; more.\n\nWhenever politics is in flux, Westminster puts #infrastructure in the firing line. Then we’re all poorer for their u-turns, delays and mistakes."
1246,Excavating architecture from nearly 200 years ago 😯\n@BBCBenThompson at the site of the new HS2 station in Birmingham 🚅\n\n#HS2 #Architecture #Train https://t.co/WUyPMkAWtE
1247,"Liam is #OnBoard. \n\nHe is one of 250 apprentices already working on the project and one of 2,000 who will be needed overall. #HS2 is more than a railway, we will create a skills legacy for future projects and a new industry for Britain to export abroad. https://t.co/FsmvLtWx84"
1248,A day of trains! Started the day talking about why #HS2 is so important for our region &amp; country and ending watching @Vintage_Trains majestic 7029 Clun Castle pull into Moor St ahead of an evening adventure. Very #Birmingham 🚂🚅 https://t.co/tqT729VnNO
1251,#HS2 Benefits 'essentially made up' https://t.co/DoiVZKxhYk https://t.co/BlTU7gIpLj
1257,Next PM needs to remember all the other issues going on! #prisons #hS2 #probation to name a few! https://t.co/LS5UIfnCFs
1260,#HS2 yet again being promoted as a catalyst to expand international flights at #Manchester and #Birmingham airports. #extinctionrebellion #ClimateEmergency \n@uklabour @AndyBurnhamGM  are you serious about #ClimateEmergency ? https://t.co/v2wc9thnUX
1261,"I spoke to Transport Minister @Nus_Ghani today about #HS2, and she says the high speed rail project is already benefiting businesses in Nottinghamshire.\n\nMs Ghani also wanted to quash recent claims that the north would be ""short changed"". \n\nMore here:\n\nhttps://t.co/IkNOQK9tfW"
1262,"Spent a good hour talking #infrastructure with a Swede last night &amp; you’ll be glad to hear all the big projects in Gothenburg (#Hisingen bridge &amp; #Västlänken) also hugely delayed &amp; over-budget. Glad to know it isn’t just us with #Crossrail, #HS2 etc!"
1265,"""#HS2 has succeeded in recruiting a workforce which exactly reflects the population""  er.......really!\nhttps://t.co/M0RmaSCwvx"
1266,"#HS2 is supporting 9,000 jobs around the country and there are 2,000 expected apprentices. Find out how you could get an apprenticeship with these top tips from Lucy https://t.co/kkxhfq7jZb #MyWayIn #IndustrialStrategy #FireItUp https://t.co/gwiqcezQXr"
1267,"As #HS2 is hitting the headlines today, here is a video of a high speed double deck train that has recently entered service. It's in Morocco.\nhttps://t.co/ZOC6Tr1QsV"
1270,"The May edition of the West Midlands Economic Monitor is now available. This month’s instalment looks at the debate around HS2, how much money you need to earn to be happy and inequality in the region - https://t.co/0CUnX9dRSh\n#WestMidlands #Economy #HS2 #Inequality https://t.co/3OB6lfTAtV"
1271,"If #HS2 is a 'Catalyst' as you say, at £110Bn plus according to Sir John Armitt another £54Billion to connect, it is remarkably expensive for something so uncertain. Education might be a better investment for the future. https://t.co/CbqWezOPOG https://t.co/Cc6vfS8QtU"
1272,"Want to see a theatre show about your #CamdenCommunity and the effects of #HS2? Catch the #HumanJam at @CamdenPT on May 7-25, and use the code ‘bones’ for a 20% discount on May 7-11 performances! https://t.co/OrcCguVBsR"
1274,Excavating architecture from nearly 200 years ago 😯\n@BBCBenThompson at the site of the new HS2 station in Birmingham 🚅\n\n#HS2 #Architecture #Train https://t.co/llSLqeE2c2
1275,"#HumanJam is @CamdenPT’s latest in-house production about #HS2, the story of a man possessed with digging up its history &amp; the small but stubborn #camdencommunity. May 7-25 https://t.co/Ulgl5BPMSN https://t.co/7cQLLSYUef"
1276,"They are hiding a lot such as the BCR figures for 2015/16/17/18/19 on the rescoped #hs2Stations not included plus so much more which is why rumours have it that currant BCR is £1of #hs2 will return 76p, but this was before the reduction to 4/6x2 trains phr from original 18 x 2phr https://t.co/1i2bgfgFuH"
1279,"I'm sorry, but you are wrong. Without #HS2, it would be far more difficult and expensive to deliver #NPR. We need both to boost the northern economy. https://t.co/UddKhEd3HF"
