,text
573,Just keeping people in the know.....#hs2 caught red handed....were they poisoning badgers! #Peston #Newsnight https://t.co/wUDPSNEzYU
574,"Right, hopefully #COVID19 has put paid to the #thirdrunway. Now how can #HS2 get scuppered once and for all? https://t.co/qQ0eKTVfGz"
576,How every creature fits into the natural food chain is utterly precious and will never be fully understood by us The golden rule is dont mess with nature We need to fit around it not force it to fit around us #HS2 will cause local extinctions They admit it will #HS2 is #Ecocide https://t.co/3jAkNkzpZT
577,#UKGovernment cancel #hs2 cancel #Heathrow #3rdrunway expansion let’s save the planet - look how it is now the world is a beautiful place once again!
578,"So your'e ok with HS2 Heavies using Threatening Physical Behaviour to remove a ""pesky protestor"" 'cos Lord Justice Coulson &amp; Mr Justice Holgate say he/she must not oppose something Parliament sanctioned? Wonder what the Judges would do if they were at the site of the Protest #HS2 https://t.co/5aRXkBQW0F"
579,"Raising taxes will damage the economy. It would make far more sense to scrap white elephants like HS2, Hinkley and Trident. https://t.co/VxsnrY2J9y #HS2"
580,"Displacement of wildlife and removal of over 40,000 acres of habitat is devastating for our wildlife, biodiversity  air quality &amp; CO2 ( none of which taken into account in the case for #HS2) https://t.co/1BTLvCt4w5"
582,"#HS2 protecting nature?? You've got to be either joking, being paid by HS2 or blindly obssessed with the engineering of it. You need to grasp the fundamental. Destroying CO2 STORING infrastructure &amp; building CO2 PRODUCING infrastructure is against all logic in a #ClimateEmergency https://t.co/gkKjPmHsGx"
584,Just because god coronavirus you can’t forget about #HS2 the amount of assaults and other in humane actions taken on the grounds. #stopHS2
585,"Is it Cummings' knowledge about #HS2 shenanigans and that bizarre decision to go ahead with the scheme that's keeping him in his job? That, and probably a load of other knowledge that mustn't get out haha. What's he got on them all?"
587,Trespass on to rights of way that are in the doomsday book. Walk along paths that go to Roman rds and #HS2 threaten you.\n\n#HS2 spread disease.\n#HS2 destroy the environment.\n#HS2 rob the taxpayer. https://t.co/FRdLg1Gw9V
588,"What does @HS2ltd have to do to get #HS2 cancelled @Meg_HillierMP? They've tried really hard:\n\n • Lie about costs\n • Misuse public funds\n • Destroy woodlands\n • Ignore public consultations\n\nNothing works! Please help, @HS2ltd are worried they might actually have to build it.."
589,The shocking scale of the crisis facing the public finances shows the urgent need for ministers to address wasteful government spending. Cancelling HS2 and Trident would be a sensible place to start. https://t.co/NLkq41Rh86 #HS2
591,"⁦@BorisJohnson⁩ ⁦@grantshapps⁩ ⁦@HS2ltd⁩ ⁦@SkanskaUKplc⁩ Knowing the correlation between air pollution &amp; #COVIDー19 impacts, why are you operating #HS2 construction next to residential streets? ⁦@juliangbell⁩ ⁦@RupaHuq⁩  https://t.co/XBHf4FJq8j"
592,It appears HS2 are deliberately killing wildlife. Shocking #HS2 https://t.co/6J57Db7wyB
593,"“Scrap #HS2, end homelessness, create much-needed jobs and save the environment.”\n\nWords of wisdom from Lord Truscott.\n\nhttps://t.co/lWus2x6MeN"
596,"This is highly reckless. Public debt was already at alarming levels before the pandemic hit, especially if off-balance-sheet liabilities are included. Ministers should draw up a list of uneconomic projects to cut, starting with HS2. https://t.co/CpQ4DL5SQh #HS2"
597,"#hs2\n⁦@stophs2⁩\n\nThe blank cheque,white elephant HS2 is now a dead duck!\n\nStaggered lunch breaks and no more rush hour: The Government’s road map to get us back to work https://t.co/TRjzTLe2Db"
599,"A very good article by @Meg_HillierMP : \n\nOn #HS2, there has been a failure to manage costs and a complete lack of transparency \n\nhttps://t.co/GBsAmkqvRD"
600,"Instead of screwing the #tax payer &amp; #pensioners again how about just cancelling these. \n#trident £150 billion, \n#HS2 over £100billion  \nThis is why Scotland’s better independent, better economic choices #indyref2 https://t.co/G3bz7Mo3Yk"
601,One law for the rich ? #HS2 https://t.co/uQrgt3iV02
602,"HS2’s costs and potential delays are running out of control, warn MPs https://t.co/6jD1HzqDG3 #hs2"
603,Time to scrap #HS2 to help pay for the furlough scheme and keep more people employed. \n#furloughed
604,People most at risk from Covid are the people who work for #hs2 circulating among our Buckinghamshire Communities?\n\nSo far all we’ve had is platitudes from Government that they are obeying rules when we know they aren’t! @MATatBucks @CherylGillan @RobBAylesbury @joymorrissey https://t.co/9e3iRJz00R
605,How can @HS2ltd still be doing this. Will more people be travelling by expensive trains post Covid? Not likely. The world is changing. You are destroying nature for greed - breaking laws and the PMs promises. @stophs2 @EmilyThornberry @HS2Parliament #hs2 https://t.co/x6ffrKzVDr
606,The Government should scrap #HS2 to avoid implementing the drastic cuts to public spending and welfare proposed by #RishiSunak. #COVID19UK #lockdown https://t.co/9r3jCrzA7I
607,Development alongside #HS2 corridors is already happening This is why they have taken far more land than they actually need and destroying every living thing on it https://t.co/BFe5JD2S9g
608,Pensioners kicked out of their home so it can be demolished to build #HS2 a useless so-called high speed train that will destroy the environment to save little or no time for anybody. https://t.co/PWiUqdX9Af
610,Why are #HS2 being allowed to cut down trees during the nesting season? And how much else happens unreported while the media can't see beyond #Covid19UK  ?
611,Wow! \n\nThis is absolutely disgusting!\n\nWho's accountable for this? I bet nobody will take ownership of the shit show that is #HS2 https://t.co/VQXGscSAmU
612,HS2 bosses accused of hiding spiralling budget and delays\n\n £750k salary for #HS2 boss Thurston. Pendle mp takes no action and costs out of control\n\nhttps://t.co/iHcdURCcvp
614,100's of planned daily lorry journeys by #HS2 at Old Oak Common will increase pollution when we know dirty air is linked to worse #Covid19UK outcomes. Pollution kills. Please stop HS2.\n@grantshapps \n@BorisJohnson \n@piersmorgan \n#AskSkyNews \n#bbcyourquestions \n#C4News \n#itvnews https://t.co/wkIrhIBxYo
615,"Yes, obviously - sooner have more badgers and less crooked Tory cronies filling their boots with taxpayers money #HS2 https://t.co/fktjQavRZU"
617,"Here is a short video "" #HS2 Betrays Us All""  that the #StandfortheTrees group want you to send to your MP. Follow the link - its all set up for you to do it easily @ https://t.co/AI1fkSD9HQ"
618,Corruption is alive and kicking and at the heart of government. For this read #HS2 which has gone from £38 Bilion originally to £110 Billion plus and counting with £60 Bn of that occurring in just 6 months. Could things get much worse? You bet! #covid1948\nhttps://t.co/TKj0zO38gU
619,"1/2 Here is a crib sheet for students taking a course called ""Transport Investment Appraisal"" Coursework which uses #HS2 as an example. It almost writes the answer for the student. Does anyone know where this course is being taught and to whom? Its very worrying. See"
622,"Experts say it is too early to send children back to school, BUT Govt disregards advice. It's up to parents to protect their children as the Govt has abdicated this responsibility in favour of business &amp; cost. Not worried about #hs2 though at over £106Bn.\nhttps://t.co/iKvmRzUFFo"
623,"Well @BorisJohnson? We don't want #HS2, its only your extravagant pipe dream for you and your friends to congratulate each other on finding another way to upset the public and throw our money down the drain. https://t.co/cT8j7wXaLj"
624,"Moral High Ground Again, WOW !!! Discuss your views with Chris Packham, that would be fascinating. You don't indicate where you live? Why not? On the #HS2 Moral High Ground perhaps. Merely to provoke Security? Naughty naughty protesters. Can't have that !! @mcahs2 @NetsNot https://t.co/hGkBEBHkeH"
625,"Peaceful female HS2 protester attacked by one of #HS2 's thugs employed as ""security' . Please share people and show this out of control toxic project for what it is.  https://t.co/8pPBQtZJJy #STOPHS2"
626,Exclusive: Treasury blueprint to raise taxes and freeze wages to pay for £300bn coronavirus bill https://t.co/Co20Zqdj3e &lt;Here's how to immediately decrease that bill by £100bn.  Cancel the ludicrous white elephant #HS2
627,The dramatic increase in homeworking after #Coronavirus provides great window of opportunity to cancel #HS2 and #Heathrow  #thirdrunway  and instead refocus public investment on economic regeneration of low-income #UK regions.
628,There's no point in raising taxes if  noone has a job Use the #HS2 £200 billion to keep existing workers and businesses afloat instead of the #Chinese payday loan we cant afford HS2 temporary job creation costs are over £1million per job Think how many furlough payments that is https://t.co/d2mX62H1IP
629,"We're heading for the biggest recession possibly ever. And this government is spending billions &amp; billions on #HS2 Something this lockdown has proved we don't need, derail the economy!! You really should have listened more too your maths teacher. https://t.co/j0vQlPUj1g"
630,"Just knock #HS2 or whatever it's called, on the head, to free up cash for the #covid crisis.... Nobody cares if a train journey is 20 minutes quicker, which there's *slightly* more important things to spend the money on.... #justsaying \n#COVIDー19 \n#CommonSense"
631,A new campaign is using Common Law to stop the UK's biggest deforestation event since WW1. Blog from @Ecohustler  https://t.co/gs6cOrvo6E #HS2
632,"This #HS2 rail bollocks.\nIt’s already twice over budget, currently standing at £100 billion and rising. The benefit? Arriving in London from the north 20 minutes earlier.\nCan we not catch an earlier train and put that money into our #NHS ?"
634,Not a single piece of bat mitigation in over 2 years of bat roost tree felling #HS2 they chip the felled trees immediately to prevent evidence being found contrary to their own environmental statement https://t.co/hYGpJT0IhX
635,A ‘wholesale slaughter’ and a mass razing of homes in #Britain is the final straw. Enough is enough. \nPlease Read &amp; RT https://t.co/sUKUFWgEcY via .@TheCanaryUK \n#HS2 #Bats #Beavers #Animals #Wildlife #AncientWoods #Woodlands #Trees #NaturalEngland #ScottishNaturalHeritage
636,#HS2 is a crime. Nothing will change that. https://t.co/ONe4BfU5Vb
637,So ‘guess’ becomes a cast iron fact? You’ve no evidence @HS2ltd are to blame.\n#HS2 https://t.co/cjGGviHyo9
638,And shows what a waste of money hs2 is #hs2 https://t.co/bIb57O047B
640,"How much does government's furlough scheme cost, compared to 2008 banks bailout, #Trident and #HS2 ? https://t.co/U0iKqOMnkc"
642,"Sorry Phil, but BCR is even on massaged figures by #hs2 &amp; Govt still only just above £1 =£1 after wiping £8bn of #hs2 debt from accounts. Prior to that the BCR was £1= 80p at best and as low as 60p.\nBroadband, A new water pipe from North to South, Local infrastructure all better. https://t.co/ylaUhU8XaY"
643,"If a penny was collected for every misinformed person who claim scrapping #HS2 would fund the #NHS, there’d be no funding problem. Once again, there is NO HS2 pot of money sitting around to fund anything else."
644,If only! Should never have gone ahead! Economy busting #HS2 white elephant! @BorisJohnson what were you thinking!? Brains in wallet as well as trousers.. https://t.co/PwgUpFkUqc
645,Please let’s stop #HS2 - it’s an ecocidal bloated corrupt vanity project we cannot now afford - @BorisJohnson @RishiSunak @Keir_Starmer @DrRosena @piersmorgan @mrjamesob @maitlis @MarinaHyde #NHSnotHS2 https://t.co/74bQmHxh0m
646,#dominiccummimgs is a hypocritical fraud! Highly critical of #HS2 before securing power then does exact same as his predecessors he criticised! Nobody in @Conservatives Party should tolerate that! @ConHome @TheConWom https://t.co/cYd06iqBW0
647,"Thought you were trying to reduce road traffic with #hs2\nAdmit it, you don't have Any integrated transport Infrastructure. It's just a total cockup at taxpayers expense. You should all resign &amp; let's have people who know what the hell they are doing. You don't nor does @Cabinet https://t.co/2aWDAufye5"
