,text
660,"I see the latest #stophs2 petition's going great guns! At this rate they'll hit 17,000 sometime in June! 🤣#hs2 #stophs2isdead https://t.co/M3IMmUmUKU"
661,Misleading headline he says \n‘It might be that we still haven’t quite crossed the Rubicon' ie not too late to Stop #HS2 \nAnd mentions costs in terms of affordability.\n\nhttps://t.co/OedXmgaqHb via @MailOnline
663,"When they are gone, they are gone! #hs2 is set to kill 2% of U.K. Barn Owls, will take willow tits to the point of extinction and are destroying the last colony of hedgehogs in London! Tragic! https://t.co/7a1WCYLh7H"
666,A member of your 'team' laughed in my face when I expressed concern at the loss of people's homes and communities when your roadshow visited my area a few years ago. ☹️#HS2 #stopHS2 https://t.co/yelwwgo40o
667,Heard about this on Thursday @bbcr4today which also featured Darling from @LordsEconCom discussing #HS2. Can there be any doubt that disruptive technology is yet another reason why spending £100bn on HS2 makes no sense. https://t.co/sCrAE7IKjA
669,How much longer? Halfway point of today’s cycle! This ancient English Landscape set to be destroyed by #hs2 so called #OneNation #ToryLeadership ..... they wonder why @brexitparty_uk @Nigel_Farage is beating them? #EUelections2019 https://t.co/tTqV72Rpu0
674,#HS2 must be cancelled - aside from massive Carbon release in its construction HS2 admits that it will not be carbon neutral for 120 years #climatechangeemergency https://t.co/l5f2TcXHsL
676,"If HS2s costs are already out of control and it hasn’t even started, what chance does the project stand? This will be a national disaster! #HS2"
677,"The plan at the moment seems to save the London Brum Section of #HS2 at all costs - because too much money has already been wasted to stop now, and bugger the North - Mission accomplished - triples all round. https://t.co/LsmgBNjuwz"
678,"Absolutely desperate stuff to try and climb on board #ManchesterCity's success and football in general, with a losing #HS2 project, that is no more than a white elephant vanity project for the privileged few, certainly not for ordinary #football fans! @Telegraph @DailyMailUK @FT https://t.co/fauoY7ahkx"
679,"If @the_tpa wanted their latest report attacking #hs2 to be taken remotely seriously, they should have chose a better front man than the king of smirks, that failed politician David Davis."
680,#hs2 doesn’t heal North South Divide #WhyImUnhappyIn5Words https://t.co/lv5op0XaTu
681,Makes me sad to see this #HS2 scar get bigger each day. #stopHS2 #greatmissenden https://t.co/0IAQ64UEC6
682,#HS2 Win Added Protection to Drill Through Contaminated Landfill Into Aquifer  https://t.co/JhuXH1WeGO #StopHS2 #ColneValley
683,Peers urge major rethink of #HS2 amid cost concerns https://t.co/lfkVfrJqYq #StopHS2
684,"While nimbys in the Chilterns &amp; elsewhere along the #hs2 route whinge about a piddling little railway line, North Yorkshire has to put up with this! https://t.co/nmEFFZwoWy #shopping #retail #environment"
687,"Pure spin again from @HS2ltd. Time ""savings"" claims do not take into account longer journey times to reach the few #HS2 stations that are planned compared with current intercity services to London. Transitions easily eat up time ""savings"" for towns without HS2 stops. https://t.co/2IuggjmbgT"
688,An entire diatribe in Daily Mail but no statement on #HS2 .... one of the most important issues for members....is Raab another fence sitter avoiding big issues and trying to please everyone like Theresa May? #ToryLeadershipContest https://t.co/jRewwPXAg1
689,"Grayling - ""the name is not accurate"" it's not about being a fish - it's about flailing about in the mud when caught #HS2 https://t.co/08ZSbktVn9"
690,Two subsidiaries of China Railway Construction Companies &amp; Two construction supervisory firms &amp; a design company banned in China from working on major rail projects for a year for shoddy dangerous work in 2017 now appear to have been granted contracts for #HS2.
691,"£5,7 BILLION Spent so fat on #HS2 9000 Jobs - do the maths! https://t.co/6NsZIkNcwr"
692,Oh yeh? Just like the #HS2 Business case was 'changed' years ago https://t.co/EZUBy9dAOS
693,"Today I might plant the high speed rail greewashing #wildflower seeds I got at #Railtex2019. But which of the local ancient #woodlands that are threatened by #HS2 should I plant them in: Crackley, Roughknowles, Broadwells, Birches, Black Waste, Big Poors or Little Poors? #StopHS2 https://t.co/zl457EusY5"
694,"The previous #HS2 CEO\n\nIn his two year stay \nHe Was paid 1.5 million pounds plus bonus (circa £2,000000 )\nHe paid out over 3 million in staff redundancy payments, mostly unauthorised.\nWas it value for money?  Or an obscene misuse of public funds?\n#HS2"
695,"Billions made available for favoured projects such as #Westminster refurb and #HS2 as core British industries allowed to fail, communities plunged into poverty, High Streets fail and hardship for thousands of families. #BritishSteel https://t.co/K5pnBBYHz8"
700,If you want to see how you piss £56b up the wall it’s 10s of thousands of this sort of incompetence. #HS2 https://t.co/ySfhqekdHe
701,“The business case ... is pretty ancient and of doubtful quality” https://t.co/aObRQjfn40 say the Lords on #HS2 #HumanJam To May 25
702,#HS2’s massive blunder reveals how important it is to preserve biodiversity https://t.co/hcwOIDfb8u #StopHS2
705,Banking bosses seeking yet another massive bailout.....this time they want the taxpayer to fund #hs2 ..... these people really have got a nerve! #EUElections #EuElection2019 #PollingDay #politicslive https://t.co/CEKWme21x5
706,"If we don’t save @britishSteel watch the #HS2 cost’s spiral out of control,having to import steel, &amp; heads must role after all the money that’s been wasted so far #bbcqt  we need a 25yr plan of infrastructure  projects where £1 in £4 back &amp; spread the wealth,opportunity toALL"
709,"Talk about deluded! #hs2 antis are a tiny bunch of #nimbys with zero political clout, as every election since 2010 has proved including UKIPs woeful performances in the Chilterns. #stophs2isdead https://t.co/9CP8sRA9pa"
713,Dear #ToryLeadership the only people that want #hs2 in #Yorkshire or #NorthernPowerhouse are politicians and vested interests! The voters do not want it......when will you listen?  https://t.co/KHPJ55if5X
714,"#r4today If only the billions wasted on the failing Comms project or #hs2 was spent on supporting schools and education generally, we'd have the brightest most productive society in Europe if not the world. As it is our government shoot us all in the foot."
716,Sally Cakebread falsely accused of crimes by #HS2 and Department for Transport. Outrageous. HS2 Ltd are out of control. #FailingGrayling  https://t.co/i9s3qJZaIu
717,"This document has a picture of the saplings planted by #HS2 as it's front page opener - presumably to show how ""green"" the scheme is. What it doesn't say is they were planted at the wrong time of year, weren't watered and 89,000 have died and not been replaced. https://t.co/b4sCippkVQ"
718,#HS2 it’s coming bitches 🌸\n\n https://t.co/cFK2dNZN0J
720,I would suggest direct inward investment to regions now and improving education by immediate investment. Not #HS2 https://t.co/CbqWezOPOG https://t.co/YvVBepklGm
722,Construction errors delayed opening. Another case of allowing contractors to mark their own homework &amp; run off leaving someone else to pick up the tab. What faults lie buried in Crossrail? Who would you trust to design or supervise #HS2? https://t.co/JbtDkwLPZO
723,Got one hope for tonight (other than the obvious) and it’s that Lord Adonis gets nil points #nastypieceofwork #HS2 #academies #bighead #whoisheandwhydoesanyonelistentohim #soreloser #blockseveryone #EUelections2019
724,"HOW MUCH WILL #HS2 COST...surely hospitals, care, jobs, charity, research, defence are more important https://t.co/tiZBlXxrSP"
725,Dear @Conservatives @Jeremy_Hunt @DominicRaab @BorisJohnson @michaelgove ..... people said @brexitparty_uk didn’t have a Manifesto.....true.....but they immediately announced they would cancel #hs2 and they are gearing up for a General Election! #EuropeanElection2019 https://t.co/myEIvlYY7K
726,98% of #HS2 contractors deemed inside #IR35. https://t.co/JCjQxnFeGG
727,The approval of #HS2 sets a very dangerous precedent and increases the threat faced by the #Chilterns. This is one of the reasons it is so important to protect @Colne_Valley – it is the last buffer in the way. Learn more about the regional park here: https://t.co/m4atFF9Bnh https://t.co/22pRd6iq2c
728,"""We are far from convinced by the Government’s claim that the whole High\nSpeed 2 project will be built within the £55.7 billion budget"" Oh dear!  Scrap it #HS2 file:///C:/Users/cmatt/Downloads/Rethinking%20HS2%20-%20Lords%20Economic%20Affairs%20Committee.pdf"
729,"#hs2\n⁦@jon_bartley⁩\n#ClimateEmergency\n\nJust signed it and sent to 20 others who may not know about it.\nPlease do the same before even more environmental damage\n\nWith 'notice to proceed' delayed again, halt all HS2 enabling work immediately.  https://t.co/wmyTJHNhAY"
730,#HS2 removing #AncientWoodland today #Southam #Leamington #Warwickshire in the middle of #Nesting season This is utterly illegal! See link for photos! @warkspolice https://t.co/rxCKNkHzr6
732,#HS2\n\nTaking #taxpayers for a ride.\n\nTime to scrap it is well overdue. https://t.co/YRg09cFpcb
733,The evidence is damning......it’s a torrent now of reports that criticise #hs2.....we surely have to cancel it now! #Marr @MarrShow https://t.co/ZCViIxqui1
734,"Sure, because #Hs2 supporting Tories lost soooo many MPs seats to UKIP (who opposed it) in every election since 2010! Mind you, this muppet supports #brexit, so reality clearly isn't his forte. Neither are facts! #stophs2isdead https://t.co/epTUOkNq8u"
735,Top 3 on @LBCLondonNews with @DiamondJimbo from 7am:\n\n1⃣ Reality TV shows could face tougher rules - after the death of a guest of The #jeremykyleshow \n\n2⃣ Dashcam footage appeal in #Bromley after 14 year old boy stabbed\n\n3⃣ Peers urge major rethink of #HS2 amid cost concerns
736,"#ICYMI - Commitments to ensure workers on the #HS2 project would receive correct overtime rates are not being upheld, according to @unitetheunion https://t.co/YgD7QCDvbw"
737,Development opportunity on the green belt seems to be the driver here! Davenport Green is just North of Hale Barnes a wealthy suburb of South Manchester/Cheshire. Unlocking the green belt for the cronies  #HS2 https://t.co/KrudmaJbAG
739,In yet another blow for #Northernpowerhouse is the acknowledgment that since 2012 the @transportgovuk have made clear if we build #hs2 then rail electrification would need to be scrapped! #northernrail would have been fixed by now if not for these people! https://t.co/LZeJU2nbYW
740,#hs2\n\nNot scrapping Hs2 would be an economic disaster as it needs a blank cheque! https://t.co/DAbb2BJHic
743,A predictable flurry of ignorant tweets against #HS2 this morning. Get it off your chests then go back to sleep.
744,More utter bollocks! Pointless going to these things. Staffed by people ususally who have only worked for @HS2Ltd for a few months. Paying lip service as ever. #HS2 https://t.co/zR6Kq1j5kH
745,"They say #HS2 will “short change” the North. It’s not just money.....these big national initiatives must be meaningful, visible &amp; participatory for all. This one means nothing for ordinary  people here in the North East #r4today  https://t.co/jmuFkYGgJj"
746,Dear #NorthernPowerhouse just been doing my sons GCSE history of Vietnam War......lesson is you can have all the technology and control all the propaganda but unless you can win over the people .....nobody fights harder to stop you destroying their homes and communities! #hs2
747,Totally puzzled by this. It's in the middle of nowhere!\n\n....plus #HS2  will be ditched as soon as sure as night follows day..... just need someone to blame and cannot do that whilst she is still in office. https://t.co/3rxw3MRqAa
